Linux 3.10.0-957.21.3.el7.x86_64 (X05) 	05/26/2020 	_x86_64_	(88 CPU)

06:05:49 PM   UID       PID  minflt/s  majflt/s     VSZ    RSS   %MEM  Command
05:09:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:09:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:09:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:10:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:10:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:10:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:11:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:11:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:11:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:12:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:12:29 AM  8903     49400      0.25      0.00 60488768 56179264  10.64  rsession
05:12:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:13:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:13:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:13:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:14:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:14:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:14:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:15:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:15:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:15:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:16:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:16:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:16:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:17:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:17:29 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:17:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:18:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:18:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:18:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:19:09 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:19:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:19:49 AM  8903     49400      0.60      0.00 60488768 56179264  10.64  rsession
05:20:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:20:29 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:20:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:21:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:21:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:21:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:22:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:22:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:22:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:23:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:23:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:23:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:24:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:24:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:24:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:25:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:25:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:25:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:26:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:26:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:26:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:27:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:27:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:27:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:28:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:28:29 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:28:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:29:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:29:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:29:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:30:09 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:30:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:30:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:31:09 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
05:31:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:31:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:32:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:32:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:32:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:33:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:33:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:33:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:34:09 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:34:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:34:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:35:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:35:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:35:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:36:09 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:36:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:36:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:37:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:37:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:37:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:38:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:38:29 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
05:38:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:39:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:39:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:39:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:40:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:40:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:40:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:41:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:41:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:41:49 AM  8903     49400      0.25      0.00 60488768 56179264  10.64  rsession
05:42:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:42:29 AM  8903     49400      0.70      0.00 60488768 56179264  10.64  rsession
05:42:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:43:09 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:43:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:43:49 AM  8903     49400      0.90      0.00 60488768 56179264  10.64  rsession
05:44:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:44:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:44:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:45:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:45:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:45:49 AM  8903     49400      1.05      0.00 60488768 56179264  10.64  rsession
05:46:09 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
05:46:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:46:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:47:09 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
05:47:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:47:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:48:09 AM  8903     49400      0.60      0.00 60488768 56179264  10.64  rsession
05:48:29 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
05:48:49 AM  8903     49400      0.20      0.00 60488768 56179264  10.64  rsession
05:49:09 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:49:29 AM  8903     49400      0.60      0.00 60488768 56179264  10.64  rsession
05:49:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:50:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:50:29 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
05:50:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:51:09 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
05:51:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:51:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:52:09 AM  8903     49400      0.90      0.00 60488768 56179264  10.64  rsession
05:52:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:52:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:53:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:53:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:53:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:54:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:54:29 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
05:54:49 AM  8903     49400      1.50      0.00 60488768 56179264  10.64  rsession
05:55:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
05:55:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:55:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:56:09 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
05:56:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:56:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
05:57:09 AM  8903     49400      0.70      0.00 60488768 56179264  10.64  rsession
05:57:29 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:57:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
05:58:09 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
05:58:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:58:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
05:59:09 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
05:59:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
05:59:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:00:09 AM  8903     49400      0.70      0.00 60488768 56179264  10.64  rsession
06:00:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:00:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:01:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:01:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:01:49 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:02:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:02:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:02:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:03:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:03:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:03:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:04:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:04:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:04:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
06:05:09 AM  8903     49400      0.90      0.00 60488768 56179264  10.64  rsession
06:05:29 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:05:49 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
06:06:09 AM  8903     49400      0.80      0.00 60488768 56179264  10.64  rsession
06:06:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:06:49 AM  8903     49400      0.85      0.00 60488768 56179264  10.64  rsession
06:07:09 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
06:07:29 AM  8903     49400      0.25      0.00 60488768 56179264  10.64  rsession
06:07:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:08:09 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:08:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:08:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:09:09 AM  8903     49400      0.85      0.00 60488768 56179264  10.64  rsession
06:09:29 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:09:49 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
06:10:09 AM  8903     49400      0.95      0.00 60488768 56179264  10.64  rsession
06:10:29 AM  8903     49400      0.25      0.00 60488768 56179264  10.64  rsession
06:10:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:11:09 AM  8903     49400      0.85      0.00 60488768 56179264  10.64  rsession
06:11:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:11:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:12:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:12:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:12:49 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
06:13:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:13:29 AM  8903     49400      0.80      0.00 60488768 56179264  10.64  rsession
06:13:49 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:14:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:14:29 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
06:14:49 AM  8903     49400      0.55      0.00 60488768 56179264  10.64  rsession
06:15:09 AM  8903     49400      1.00      0.00 60488768 56179264  10.64  rsession
06:15:29 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
06:15:49 AM  8903     49400      0.80      0.00 60488768 56179264  10.64  rsession
06:16:09 AM  8903     49400      0.90      0.00 60488768 56179264  10.64  rsession
06:16:29 AM  8903     49400      1.55      0.00 60488768 56179264  10.64  rsession
06:16:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:17:09 AM  8903     49400      0.30      0.00 60488768 56179264  10.64  rsession
06:17:29 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:17:49 AM  8903     49400      1.00      0.00 60488768 56179264  10.64  rsession
06:18:09 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:18:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:18:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:19:09 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:19:29 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
06:19:49 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:20:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:20:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:20:49 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:21:09 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:21:29 AM  8903     49400      0.50      0.00 60488768 56179264  10.64  rsession
06:21:50 AM  8903     49400      0.40      0.00 60488768 56179264  10.64  rsession
06:22:10 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:22:30 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:22:50 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
06:23:10 AM  8903     49400      0.95      0.00 60488768 56179264  10.64  rsession
06:23:30 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:23:50 AM  8903     49400      0.75      0.00 60488768 56179264  10.64  rsession
06:24:10 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:24:30 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:24:50 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
06:25:10 AM  8903     49400      0.65      0.00 60488768 56179264  10.64  rsession
06:25:30 AM  8903     49400      0.45      0.00 60488768 56179264  10.64  rsession
06:25:50 AM  8903     49400      0.35      0.00 60488768 56179264  10.64  rsession
06:26:10 AM  8903     49400      0.60      0.00 60488768 56179248  10.64  rsession
06:26:30 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:26:50 AM  8903     49400      0.60      0.00 60488768 56179248  10.64  rsession
06:27:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:27:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:27:50 AM  8903     49400      0.50      0.00 60488768 56179248  10.64  rsession
06:28:10 AM  8903     49400      0.65      0.00 60488768 56179248  10.64  rsession
06:28:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:28:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:29:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:29:30 AM  8903     49400      0.65      0.00 60488768 56179248  10.64  rsession
06:29:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:30:10 AM  8903     49400      0.90      0.00 60488768 56179248  10.64  rsession
06:30:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:30:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:31:10 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:31:30 AM  8903     49400      0.85      0.00 60488768 56179248  10.64  rsession
06:31:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:32:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:32:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:32:50 AM  8903     49400      1.00      0.00 60488768 56179248  10.64  rsession
06:33:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:33:30 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:33:50 AM  8903     49400      0.80      0.00 60488768 56179248  10.64  rsession
06:34:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:34:30 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:34:50 AM  8903     49400      0.65      0.00 60488768 56179248  10.64  rsession
06:35:10 AM  8903     49400      0.60      0.00 60488768 56179248  10.64  rsession
06:35:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:35:50 AM  8903     49400      0.50      0.00 60488768 56179248  10.64  rsession
06:36:10 AM  8903     49400      0.50      0.00 60488768 56179248  10.64  rsession
06:36:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:36:50 AM  8903     49400      0.75      0.00 60488768 56179248  10.64  rsession
06:37:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:37:30 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:37:50 AM  8903     49400      0.60      0.00 60488768 56179248  10.64  rsession
06:38:10 AM  8903     49400      0.80      0.00 60488768 56179248  10.64  rsession
06:38:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:38:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:39:10 AM  8903     49400      0.85      0.00 60488768 56179248  10.64  rsession
06:39:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:39:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:40:10 AM  8903     49400      0.85      0.00 60488768 56179248  10.64  rsession
06:40:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:40:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:41:10 AM  8903     49400      0.65      0.00 60488768 56179248  10.64  rsession
06:41:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:41:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:42:10 AM  8903     49400      0.55      0.00 60488768 56179248  10.64  rsession
06:42:30 AM  8903     49400      0.65      0.00 60488768 56179248  10.64  rsession
06:42:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:43:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:43:30 AM  8903     49400      0.55      0.00 60488768 56179248  10.64  rsession
06:43:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:44:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:44:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:44:50 AM  8903     49400      0.55      0.00 60488768 56179248  10.64  rsession
06:45:10 AM  8903     49400      0.80      0.00 60488768 56179248  10.64  rsession
06:45:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:45:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:46:10 AM  8903     49400      0.70      0.00 60488768 56179248  10.64  rsession
06:46:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:46:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:47:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:47:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:47:50 AM  8903     49400      0.50      0.00 60488768 56179248  10.64  rsession
06:48:10 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:48:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:48:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:49:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:49:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:49:50 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:50:10 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:50:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:50:50 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:51:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:51:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:51:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:52:10 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:52:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:52:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:53:10 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:53:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:53:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:54:10 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:54:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:54:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:55:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:55:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:55:50 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
06:56:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:56:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:56:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:57:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:57:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:57:50 AM  8903     49400      0.50      0.00 60488768 56179248  10.64  rsession
06:58:10 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:58:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
06:58:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
06:59:10 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
06:59:30 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
06:59:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
07:00:10 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:00:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:00:50 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
07:01:10 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:01:30 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:01:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:02:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:02:30 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:02:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:03:10 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:03:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:03:50 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:04:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
07:04:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:04:50 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:05:10 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:05:30 AM  8903     49400      0.35      0.00 60488768 56179248  10.64  rsession
07:05:50 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:06:10 AM  8903     49400      0.30      0.00 60488768 56179248  10.64  rsession
07:06:30 AM  8903     49400      0.40      0.00 60488768 56179248  10.64  rsession
07:06:50 AM  8903     49400      0.25      0.00 60488768 56179248  10.64  rsession
07:07:10 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
07:07:30 AM  8903     49400      0.45      0.00 60488768 56179248  10.64  rsession
